Id,SalePrice
1625,117979.68421657303
1626,177830.99618316346
1627,193583.9081978915
1628,285070.8036862555
1629,178519.22777082864
1630,347942.9589786301
1631,197929.06831813318
1632,219632.49568885093
1633,175808.13516653082
1634,187898.69547011342
1635,177713.79511573352
1636,158329.4070055685
1637,190101.67287935762
1638,204915.70971110917
1639,192480.21682858537
1640,267345.3141994827
1641,185199.73844921179
1642,223826.6584576447
1643,224351.45183290285
1644,232313.66986064886
1645,246284.57642668652
1646,168999.60510573778
1647,167486.40573635642
1648,128493.07123495775
1649,136927.11922422025
1650,120034.06983431897
1651,125561.25477414911
1652,111582.36482230085
1653,117586.2566277696
1654,153817.91548629443
1655,148379.09004718982
1656,149035.4494479484
1657,154158.71355627044
1658,150124.9265639893
1659,131945.16548797282
1660,146800.22242328522
1661,467731.3441659974
1662,371037.58421805425
1663,351828.98139408656
1664,559513.359494239
1665,287592.0041317752
1666,329098.67539351294
1667,347179.6470755842
1668,327830.50381223037
1669,285641.0060171956
1670,328341.49543970375
1671,258113.74427797456
1672,445563.11582940834
1673,293469.5636077097
1674,246934.2217112328
1675,185285.21357925315
1676,188222.3715835488
1677,209469.54243571236
1678,488348.29881491273
1679,352781.0363644703
1680,287324.47524841357
1681,227229.4471982868
1682,292149.1439725509
1683,186281.5734561338
1684,191424.95519600192
1685,173456.05160658518
1686,172281.53110094852
1687,172044.11657138309
1688,195056.34469179588
1689,197081.84456275552
1690,204455.0746874229
1691,191649.45080386626
1692,261141.61173488954
1693,169645.00524627708
1694,183691.65799064533
1695,172239.5221286636
1696,273823.70721861697
1697,181286.76545223576
1698,375798.89827614743
1699,315804.23146813666
1700,249329.6175914941
1701,263485.90993389545
1702,252142.45241018408
1703,256741.5824154155
1704,291236.1735067723
1705,227408.03849459087
1706,461490.0624104773
1707,188828.20027131526
1708,196947.86581763526
1709,276387.98048745276
1710,218688.00266714304
1711,267943.8630899243
1712,248802.29022968299
1713,273279.52072107367
1714,216621.82592106075
1715,195185.01344626106
1716,186938.7653794492
1717,177826.65237727656
1718,133327.61016875217
1719,198570.37215782862
1720,243608.9367724085
1721,174873.32062726744
1722,126044.42047455058
1723,161016.79209027655
1724,205152.09600744565
1725,229129.76888547567
1726,183429.37839820504
1727,149944.83922850632
1728,180600.2665022395
1729,166200.5355936456
1730,173269.18860856185
1731,117239.46983520463
1732,124430.17307581207
1733,113040.34523490712
1734,116173.8758329233
1735,137260.5129514533
1736,112356.50725168397
1737,399361.24559724255
1738,249620.73576709506
1739,280579.3351445905
1740,195651.58048911416
1741,183400.21974577644
1742,154187.6580627522
1743,172208.63530273648
1744,324064.1235430549
1745,209153.95141584566
1746,197593.3551992827
1747,231775.932279841
1748,227587.4493203438
1749,147777.58814889647
1750,138072.05340769512
1751,265753.04231709737
1752,114740.76597124063
1753,144922.95817515496
1754,216580.94552569214
1755,155141.56497364063
1756,135956.87303895515
1757,114295.73846174627
1758,139975.52344961875
1759,164477.87993750552
1760,169412.92393230795
1761,164493.76879406715
1762,179146.41365237688
1763,163274.3369300794
1764,106791.12131943351
1765,183711.6671117995
1766,199445.83983677765
1767,261449.81559988254
1768,134876.80875209425
1769,185595.84813127734
1770,156958.6821595878
1771,118601.77649234368
1772,123339.09212621133
1773,125953.32865694612
1774,132779.00714005175
1775,133919.1659662374
1776,118115.29336033794
1777,103290.01111932492
1778,139188.95891278642
1779,111956.60071729842
1780,186847.94740645232
1781,117773.49980252223
1782,82735.33924237014
1783,142692.9252656828
1784,101442.30811286124
1785,108179.10446286501
1786,143680.2829879265
1787,159518.8929353253
1788,61507.23668056342
1789,100331.8498020367
1790,70238.70431599184
1791,208106.0289084992
1792,163337.57594779812
1793,146945.8465089647
1794,169787.23558779954
1795,126622.75309532046
1796,120823.92153468142
1797,135631.99279530655
1798,112372.47738255037
1799,108659.92367753213
1800,108778.6421011643
1801,119979.25432459268
1802,146989.147953044
1803,145596.41808183194
1804,140065.74752630663
1805,142486.18960070403
1806,135375.03541003732
1807,143410.33497647836
1808,119052.32379620628
1809,114785.24211394634
1810,137617.20691770353
1811,88588.99804105703
1812,93004.60886811464
1813,124794.85624754656
1814,91499.19206586112
1815,60917.555672141345
1816,100596.86592391459
1817,98642.57917008824
1818,130754.55782843115
1819,123025.76032292079
1820,66846.27270441862
1821,115023.35599085927
1822,149035.76521280318
1823,56113.92858371269
1824,122006.07602634687
1825,126760.50408391852
1826,93762.38286967823
1827,104119.07748901892
1828,131019.27571107593
1829,130612.4431562025
1830,141463.7463831713
1831,156619.87730640802
1832,89964.79077258045
1833,138282.18987811485
1834,124850.27742943523
1835,123708.32231161883
1836,123381.76287286117
1837,93332.03535983036
1838,130825.81212296133
1839,104431.8958894486
1840,141029.90460616606
1841,131381.6895132471
1842,87627.56516117169
1843,138694.78443214126
1844,130970.01818104075
1845,133972.0587146833
1846,144656.50248310599
1847,141745.56540772994
1848,54581.09747411997
1849,106392.10911669694
1850,111454.33058575928
1851,142347.2120980543
1852,121731.28245997407
1853,124226.65535587764
1854,170119.03217792785
1855,148866.46309736918
1856,231930.4190199103
1857,125536.00939205737
1858,138031.63492310556
1859,117202.94660941957
1860,161128.48376364732
1861,116736.21239592966
1862,333211.9759331852
1863,331158.1600921484
1864,331404.89197727374
1865,337548.580485374
1866,322886.5212831291
1867,241098.10422721706
1868,296528.4962932436
1869,218054.202502615
1870,230237.52912773818
1871,244367.62721348938
1872,173221.50249685717
1873,227050.00357225255
1874,152963.2302148775
1875,199444.58469690837
1876,197769.083573308
1877,212979.34689109784
1878,209580.57622702533
1879,118389.48806271113
1880,141317.18798833195
1881,258937.86866958963
1882,247490.01021639036
1883,184426.1804414729
1884,197562.1079723479
1885,239966.6228322627
1886,277981.1754264105
1887,224295.75671791716
1888,302700.95724170737
1889,168848.2597483021
1890,121230.34337810385
1891,141864.34976152825
1892,96437.02630458008
1893,125439.91648666584
1894,119590.91375342249
1895,134515.11689568454
1896,123638.40891719055
1897,118998.81850447855
1898,117133.8314665582
1899,146690.44907260983
1900,142358.30305051964
1901,153542.8076518978
1902,125540.51749441469
1903,210008.48834779186
1904,130325.64151968111
1905,180579.85248931713
1906,161998.0923920862
1907,186833.72068309956
1908,132569.1704624919
1909,151360.83509210034
1910,140081.67176444412
1911,188125.39629976742
1912,330626.1310361294
1913,141786.2776087889
1914,78787.78244459655
1915,253573.45741759456
1916,59065.417273793486
1917,259913.8779943147
1918,145696.17107900497
1919,197136.7174907567
1920,165308.5965662169
1921,383937.787466973
1922,292843.5325235365
1923,218941.72576504003
1924,229262.89629884477
1925,209972.52427610042
1926,367119.14717887715
1927,131498.56524684117
1928,157548.81543618118
1929,123350.60233996344
1930,127391.80058263175
1931,151525.1850782307
1932,136992.5759314049
1933,187795.17434146826
1934,187324.58887898692
1935,173676.7124713862
1936,181365.63030258843
1937,179875.15056194225
1938,163110.96846347983
1939,232398.8684911819
1940,179342.89480885357
1941,179039.54943351078
1942,175209.15287674835
1943,197369.97287831627
1944,295877.5738668807
1945,329438.611272291
1946,143468.24733608603
1947,274531.78193858615
1948,173818.88825735432
1949,242721.43109084622
1950,199708.95561413842
1951,264919.85353599075
1952,222258.3899742444
1953,172631.21521154902
1954,200626.88748382108
1955,135321.08101745544
1956,384567.84981209924
1957,159270.06318515548
1958,321442.0281424272
1959,140278.52208524715
1960,105078.66847524128
1961,120448.21379918898
1962,111177.74440311862
1963,122190.83031480695
1964,113851.7092273711
1965,151144.54316462183
1966,146340.8852683993
1967,269818.6914661109
1968,403954.26238673186
1969,340292.64526197343
1970,415008.2606591873
1971,491175.275782672
1972,373047.92114535015
1973,267304.31451511115
1974,308446.58924706193
1975,543270.0365763502
1976,276759.616675413
1977,341933.58626414364
1978,327045.91792568914
1979,299100.2042678651
1980,190135.41658132704
1981,314195.25188296987
1982,221092.68135030093
1983,202210.6819350821
1984,171948.6625012451
1985,233564.06164542935
1986,235986.60897201538
1987,181049.401914325
1988,178360.49917005288
1989,196838.93531649729
1990,214612.5190616599
1991,219171.57628225014
1992,216579.6526548051
1993,177480.6979307157
1994,241292.54637711486
1995,190972.28923198197
1996,240058.91175727913
1997,290519.5477450698
1998,314366.3260337343
1999,281441.25720530236
2000,310718.0725246664
2001,264541.7380529553
2002,250025.36657731797
2003,260720.37920327927
2004,278790.3606098165
2005,226552.31056751244
2006,205033.2706756728
2007,248908.55297235076
2008,195346.18441691448
2009,186834.8778837488
2010,193513.38908975394
2011,139947.40512391838
2012,174072.69034728143
2013,165514.0054401223
2014,174229.49812127376
2015,178407.12807864774
2016,185954.9669907998
2017,187544.4737362046
2018,120197.01275956702
2019,147447.46360845194
2020,108752.33442187586
2021,103963.89067705873
2022,189316.14838138092
2023,143077.70925575483
2024,263189.3240376318
2025,352301.38702273497
2026,166850.04195677993
2027,150487.07278558068
2028,160470.90984986926
2029,161484.89090280398
2030,250300.56407309455
2031,234280.51502745738
2032,239046.5155276998
2033,243824.01257728948
2034,166681.03524526217
2035,216911.73800982657
2036,202178.76537164734
2037,206503.12251822505
2038,313515.3205501967
2039,200226.0951839307
2040,293389.4761897604
2041,301513.5652315157
2042,204589.46444620402
2043,176746.1603390557
2044,192922.27312519719
2045,228390.07271708283
2046,143334.54573457432
2047,141748.85368350902
2048,141902.3540443378
2049,145534.1314128093
2050,174605.01105113616
2051,102231.60420423267
2052,124301.65044790879
2053,140611.65654543642
2054,89329.39232665765
2055,145107.26674052328
2056,144610.36109107875
2057,107910.50059536245
2058,211601.08490671712
2059,129447.62172165251
2060,183010.97940124705
2061,175135.94699850117
2062,117955.17430836776
2063,102851.16870272838
2064,133732.17282713266
2065,113977.61872120156
2066,157060.38844116087
2067,113986.38439406652
2068,141877.19306222207
2069,86128.13889720202
2070,109796.9246694959
2071,94309.51809038187
2072,145032.89826841166
2073,135493.84913603353
2074,173065.03261795867
2075,139900.61387025734
2076,126961.3955893058
2077,133032.56098141632
2078,114329.76030468452
2079,130697.4682724991
2080,120012.27970460987
2081,119225.17068423994
2082,125813.14455079967
2083,134399.18883597382
2084,105856.61424160076
2085,111398.15727773395
2086,139835.97526023677
2087,130413.8351422725
2088,101250.49908412278
2089,81667.65664118076
2090,134278.7228468194
2091,93631.39474791505
2092,127486.64745307456
2093,120717.15053703077
2094,115928.61858334708
2095,155702.70657818115
2096,87536.10656388951
2097,95637.58678250821
2098,142708.86412260894
2099,66963.8651848038
2100,74648.23830503071
2101,109978.19503578074
2102,134122.7204445941
2103,97750.72462685958
2104,133944.84277935876
2105,118331.7896415756
2106,63776.05340722753
2107,184237.75233619544
2108,114627.10562248524
2109,108953.3259128471
2110,123048.87067629366
2111,150891.39881051658
2112,119521.73013382897
2113,121646.01546802995
2114,121305.34962582415
2115,154209.83488800464
2116,120810.87527859288
2117,144710.1818193636
2118,115981.01013798124
2119,112519.7498505688
2120,123073.04345110693
2121,95848.75863516625
2122,96805.85219933368
2123,97181.37447579659
2124,161975.86980358674
2125,125070.77623537448
2126,127888.71477867548
2127,158299.96987481028
2128,123314.70353508226
2129,107170.43500065335
2130,134342.198031959
2131,160871.73763693823
2132,115492.85036749138
2133,120578.75946458946
2134,120848.12540004365
2135,107140.30380577043
2136,66315.05241993594
2137,117150.11157676592
2138,132665.46882147182
2139,152142.08699193425
2140,139830.5138859884
2141,159227.71949895145
2142,113222.46786981767
2143,136562.5428695468
2144,111824.15874929196
2145,143865.59867119975
2146,178451.00368804944
2147,145559.11751973335
2148,138892.5542523411
2149,152193.4358841983
2150,226525.53660747735
2151,117918.55597280154
2152,157744.01762935633
2153,178783.11630366722
2154,104991.82517383424
2155,149587.46750185743
2156,267236.27686997165
2157,242652.0034014685
2158,224237.75283442595
2159,205614.99434165793
2160,182629.5318843935
2161,254967.59726494303
2162,498531.76217675366
2163,359098.9764307002
2164,240912.38088778753
2165,182564.16838840567
2166,157178.00599408688
2167,214445.06813307726
2168,185873.56335231182
2169,187021.6144135171
2170,193514.4475877205
2171,153529.89610568548
2172,142077.53828831462
2173,175753.33145006836
2174,229005.93180459304
2175,306422.9860053672
2176,291453.1035510592
2177,240415.80024071987
2178,218345.35036990122
2179,139775.21919756898
2180,237218.9741119646
2181,186118.22117467131
2182,224756.49732210682
2183,188059.8473914615
2184,126361.98077777673
2185,119171.76183168443
2186,170629.38533238243
2187,160916.45849554453
2188,168551.8013310123
2189,280030.5192408911
2190,78464.56379237541
2191,78608.87755749054
2192,83813.05920992016
2193,105456.59042754382
2194,111139.07713390425
2195,94152.72831914853
2196,97257.77107295036
2197,116438.45535177547
2198,159330.5129290728
2199,197294.992183694
2200,128052.89268497641
2201,118460.8175659476
2202,190253.228967676
2203,112053.52644501963
2204,146441.87566782598
2205,101015.95246357912
2206,131992.4900329938
2207,206879.59772297757
2208,255045.66026529652
2209,204122.75136750683
2210,136619.24346328786
2211,129231.27355408492
2212,126563.25429669561
2213,101668.59978661478
2214,133863.4225360539
2215,104698.64411806373
2216,136227.20861146788
2217,68235.52264076246
2218,84318.86102477033
2219,89655.6302169955
2220,86110.66103793985
2221,256180.50804624747
2222,234028.12118536932
2223,270936.6794238091
2224,226523.9739952492
2225,125382.07988317263
2226,184810.03111318758
2227,203948.54055035513
2228,261891.6541858995
2229,242660.59333352058
2230,143457.1898610268
2231,196324.0372023446
2232,192367.2960039308
2233,181378.69318603267
2234,241112.8439349853
2235,204103.0756205587
2236,268261.6824116914
2237,325106.47649016924
2238,222371.15443632315
2239,122738.61338174717
2240,153465.5595889589
2241,144223.59732132085
2242,132052.15960525855
2243,137281.5034649356
2244,112694.63976959372
2245,107747.68131840794
2246,132233.72968259265
2247,141005.6889605775
2248,125574.01742157266
2249,126999.63469204956
2250,136172.08757818202
2251,90395.05398364115
2252,190864.0523810427
2253,157772.86248071576
2254,170661.32410276035
2255,203066.46591585
2256,174850.8706559852
2257,207675.85126345354
2258,163598.58650616894
2259,177583.12269379446
2260,170169.44159212697
2261,177624.01596341358
2262,199273.78955388506
2263,340489.8883632061
2264,511881.10561452375
2265,173833.13637694577
2266,257545.14571827525
2267,342194.8552872139
2268,388873.7610328751
2269,163003.78709066796
2270,198223.60004736346
2271,237231.71637522147
2272,209966.87376407624
2273,167495.9251551886
2274,178241.206113578
2275,187968.52907504118
2276,188021.5093424756
2277,203256.0702197606
2278,155482.61294210615
2279,117350.9890080914
2280,108911.29263320183
2281,166237.68639002583
2282,182231.8526661228
2283,121546.50148472242
2284,117927.58389883366
2285,151530.33870911977
2286,123059.5497574076
2287,321219.85371405847
2288,257835.5929801489
2289,360462.16616761667
2290,420938.93853222724
2291,305624.00625493284
2292,443618.3053394171
2293,467492.5991471273
2294,358725.32286247954
2295,470664.6346323491
2296,268483.3858059387
2297,303662.9973690782
2298,295808.62921354204
2299,356315.5724494424
2300,311282.6693642485
2301,271706.64933552925
2302,250519.2341042996
2303,235801.4128945891
2304,244984.0062973938
2305,188004.40945078724
2306,190489.05314960852
2307,189071.5807561616
2308,219575.887512686
2309,258689.4187992995
2310,201757.15068731576
2311,207343.50700680408
2312,175378.1230245038
2313,174172.42821851955
2314,171834.5677706617
2315,177418.34619343054
2316,187425.08879163256
2317,178250.66179375857
2318,165857.60168733314
2319,179486.18767489522
2320,187234.04630053442
2321,253811.11515275756
2322,187419.22797777032
2323,176105.992554751
2324,189138.66745214988
2325,211005.06251891164
2326,177594.20356545335
2327,207913.2917066944
2328,223477.3605128594
2329,193292.91473064193
2330,186525.04796286876
2331,359750.3162650986
2332,375899.84487295075
2333,332463.1877969884
2334,242048.14992792072
2335,263125.5776026686
2336,317580.3154562155
2337,193176.48556983203
2338,277284.3976959413
2339,227127.5880480285
2340,391491.4984956624
2341,215612.8599674382
2342,232933.53077495485
2343,233006.57099911803
2344,217217.76127021248
2345,242795.98090987597
2346,201014.8903623384
2347,184139.21305795686
2348,228611.7495686536
2349,165982.74060685575
2350,284254.3085540551
2351,228587.9591037561
2352,242959.1635518102
2353,245738.46750324304
2354,135975.1007524654
2355,145581.08155487268
2356,155930.78516771607
2357,195486.89859248855
2358,181346.55435007202
2359,138661.14502384674
2360,117400.86221271609
2361,150631.57071101395
2362,264681.35997481993
2363,131963.17418205246
2364,184165.6653005896
2365,224166.17569392346
2366,181199.43466045125
2367,200994.48836811274
2368,198391.17194826118
2369,202034.91159326027
2370,169317.07226448832
2371,151385.02793936836
2372,179132.2981279582
2373,296808.5239320256
2374,344654.58443588176
2375,234094.452532931
2376,299448.5456409844
2377,365244.23171393154
2378,144835.7857012164
2379,216403.64670117275
2380,150066.26385397845
2381,167603.71405588504
2382,230677.54648533705
2383,210128.6482296327
2384,250341.18828239312
2385,171933.9167285746
2386,129402.9083063156
2387,127739.61414539018
2388,105147.93288440873
2389,122756.52610861829
2390,133487.60265090028
2391,144765.89884367152
2392,112964.1702622322
2393,169886.26685429784
2394,131305.54326156984
2395,213769.68070458013
2396,143372.73579530392
2397,228107.2446564722
2398,127857.75352297262
2399,63955.05203480437
2400,66278.18611888622
2401,126223.98864291976
2402,128259.96750607673
2403,147124.181554407
2404,140076.19964552615
2405,155781.12014795197
2406,147385.9160481252
2407,121999.4897341454
2408,146621.0395626231
2409,118766.40715320093
2410,196560.20927166188
2411,109572.01962130422
2412,147112.13646368924
2413,115757.24118300065
2414,148235.540542098
2415,129210.25835295317
2416,125201.64484818629
2417,130851.88865279793
2418,133439.68716367058
2419,107291.32916366484
2420,124563.16911365595
2421,142952.20037390766
2422,106344.63743083285
2423,100294.54778422856
2424,154333.12238413174
2425,219283.71833130144
2426,136138.91935067825
2427,110781.70776262351
2428,178478.7557378241
2429,113341.84062693086
2430,133922.49450859168
2431,106956.51416969321
2432,135189.96620359563
2433,139016.81280543425
2434,128330.40463975348
2435,150741.25067585212
2436,102897.83275276584
2437,105761.4647984283
2438,122163.57692900316
2439,115556.18624247893
2440,126382.66725130049
2441,102632.61140628613
2442,104725.2644605974
2443,130978.80452104947
2444,127053.67543682965
2445,86498.59471309705
2446,124451.17528051628
2447,193696.61036284815
2448,137774.02620582373
2449,111867.8643621578
2450,146034.99675759106
2451,126038.95136569405
2452,184560.79130010173
2453,91344.19057736271
2454,118929.60913222078
2455,128060.39575761848
2456,126304.80199028234
2457,127760.31233215201
2458,126627.66240431546
2459,106127.02503396166
2460,136683.82032336065
2461,121488.17259977828
2462,129575.28504251735
2463,113384.90898646286
2464,168499.14616930726
2465,130467.82624807858
2466,105968.46422046465
2467,150686.4344286995
2468,86458.10345424431
2469,82681.76645179678
2470,195799.41913492972
2471,246869.47552476605
2472,159082.48093148728
2473,115565.50024170594
2474,75716.7008023269
2475,235583.46869716627
2476,105784.00272872565
2477,112440.71334026726
2478,159947.21730998583
2479,102695.36993165135
2480,153337.86420359008
2481,112877.29482386833
2482,129747.12882483393
2483,107616.66409539832
2484,122232.67508534582
2485,128509.06422850779
2486,141394.82442928152
2487,163647.5242725775
2488,174478.8686433562
2489,161892.28357402506
2490,149099.02084152866
2491,100499.93237662059
2492,191320.13421315103
2493,145213.6194856057
2494,149402.40262658065
2495,92435.96645374059
2496,233869.74251286188
2497,145176.83699623687
2498,106592.6872739968
2499,91530.49074684488
2500,127226.60036075507
2501,129122.54087159439
2502,150863.71882207599
2503,94620.04521083222
2504,242601.5851445621
2505,217151.69642467427
2506,258249.3654987617
2507,297401.49046187673
2508,258324.8146058346
2509,217483.1866226911
2510,231530.7617425095
2511,180244.6217335799
2512,199363.13610515784
2513,226750.39742090792
2514,245090.9309201414
2515,146148.59949753323
2516,174498.3407208419
2517,146153.74629606196
2518,144694.2717071118
2519,216505.3401124474
2520,212433.50124106742
2521,187103.49388479587
2522,225820.04050997266
2523,121485.71108873429
2524,133796.16229103744
2525,155451.69419925165
2526,135311.423436147
2527,110322.25774830133
2528,125618.87013300508
2529,129557.74323963307
2530,133282.24312740698
2531,260177.36905372652
2532,230206.55438943848
2533,194710.5719226944
2534,228975.1098621042
2535,298266.90243411297
2536,245449.5753919985
2537,227404.9238700175
2538,183729.38022727545
2539,189931.76103133487
2540,176506.58972576004
2541,192566.05236071948
2542,151488.5971096695
2543,123527.57921044718
2544,116431.68350251233
2545,132176.12728363677
2546,137626.91952971937
2547,159854.98959300824
2548,157601.55156071886
2549,160041.7752648817
2550,1170271.6406857935
2551,141674.9072594492
2552,130857.66188084235
2553,71455.9679763744
2554,102984.52438188739
2555,126032.63950474616
2556,102251.90546496732
2557,106455.43466085334
2558,140767.4857536365
2559,109880.21271708446
2560,142999.68771600135
2561,140982.7997143807
2562,120983.83459102106
2563,139829.4063226971
2564,182948.48953434007
2565,128298.15942354845
2566,125651.3683689027
2567,113510.1540396374
2568,213021.92745698118
2569,206356.56276434488
2570,136662.9090050179
2571,162302.82101626278
2572,164124.726537792
2573,209923.2269723948
2574,260381.45203973874
2575,135276.3829743704
2576,121041.05573885803
2577,128316.57590861965
2578,95922.15143562503
2579,63168.54272150216
2580,105896.81546112007
2581,129204.88158969679
2582,134385.79634306094
2583,256713.95412831675
2584,183029.3227184675
2585,186640.06126879252
2586,227594.43625253532
2587,214736.47076694496
2588,142551.7853783731
2589,158247.2991999861
2590,217935.9278273815
2591,214763.33224694952
2592,205986.93451935702
2593,223970.48639419052
2594,186968.1397670109
2595,193868.70176297342
2596,296499.23572886526
2597,184305.23015679422
2598,278550.2717709908
2599,338604.5284469627
2600,158285.9266466553
2601,140854.18288628297
2602,91475.52633704078
2603,94658.7900673443
2604,93524.65508313404
2605,89169.31430629244
2606,140990.88464098034
2607,209717.75596682282
2608,217863.39016943172
2609,174227.69001920256
2610,111173.45303295317
2611,120557.32476497609
2612,164454.78544357678
2613,131942.5768883654
2614,123715.00130155247
2615,145479.92304886974
2616,157479.2194078077
2617,188627.37947549621
2618,192082.10820415113
2619,209679.02858161778
2620,186671.9316342204
2621,175233.85679329722
2622,183168.01102034948
2623,235877.26201612447
2624,295408.2162498822
2625,278021.4285291378
2626,182507.90507336866
2627,165280.62770317495
2628,411936.1277945684
2629,435928.15615416615
2630,331503.2069136104
2631,451605.2767366098
2632,356002.2856843114
2633,281956.10039402667
2634,398567.1277299887
2635,165368.081622739
2636,194332.70185915125
2637,174630.48080212838
2638,254343.4181033532
2639,192482.4175545777
2640,157402.7227552608
2641,102940.40484039561
2642,180008.79847972607
2643,119279.74542436896
2644,139876.77453671224
2645,124641.60446610162
2646,109178.04758673142
2647,117987.34148821495
2648,150548.65015103138
2649,155609.8269860579
2650,149801.35504706847
2651,146592.51484713968
2652,413627.25668895995
2653,252526.0159034781
2654,235202.33704753933
2655,381686.8191119947
2656,301000.9137476179
2657,320384.63011189405
2658,264141.12486255093
2659,288980.52015624574
2660,335146.2780691949
2661,329689.7617437965
2662,330467.0198105553
2663,302555.78763871035
2664,249955.3091384997
2665,311484.20915648044
2666,257233.96408346406
2667,177809.59031197074
2668,185450.88459401007
2669,170637.01163576232
2670,276672.17267770006
2671,186693.54329987496
2672,195360.20864243532
2673,204240.01154892019
2674,217161.28916606057
2675,166250.0081363368
2676,196259.77608741098
2677,210470.00731537247
2678,247900.54208360816
2679,275294.9186749457
2680,277302.57385940675
2681,383710.45522787527
2682,322238.06998529204
2683,529268.5089097158
2684,302545.363581939
2685,323138.4635597553
2686,254132.91165570854
2687,318218.3113009628
2688,216309.4100199065
2689,195126.2337026952
2690,455711.20278357615
2691,180718.08218313116
2692,135247.6619773528
2693,192471.9065491351
2694,138870.38076545487
2695,195042.26340796493
2696,184864.7218535271
2697,183902.4943068049
2698,187839.25291650844
2699,169955.5175859668
2700,148958.99433874557
2701,153522.67057339282
2702,114733.32039651147
2703,145884.98265828492
2704,150467.99410556312
2705,112507.91197196527
2706,113250.04351570956
2707,123331.27718621318
2708,124950.0890396667
2709,109405.66649330161
2710,128186.46594579185
2711,351736.9581386944
2712,397079.3197898434
2713,173340.01865088547
2714,151469.48712725885
2715,151160.77041901124
2716,148423.43480362426
2717,181524.73095768955
2718,217941.31795224402
2719,145853.98501658396
2720,194559.10734248938
2721,131957.04995727903
2722,159273.91360198162
2723,164692.3992433924
2724,121988.92161923258
2725,123376.41126496988
2726,142565.33300697594
2727,200067.5908231607
2728,172681.22054535788
2729,151641.74318692874
2730,138084.53374052324
2731,129082.34866912037
2732,118722.66306315683
2733,175188.88346555244
